#n,B00_1399662250,B01_1399662250,B02_1399662250,B03_1399662250,B04_1399662250,B05_1399662250,B06_1399662250,B07_1399662250,B08_1399662250,B09_1399662250,B10_1399662250,B11_1399662250,B12_1399662250,B13_1399662250,B14_1399662250,B15_1399662250,B16_1399662250,B17_1399662250,B18_1399662250,B19_1399662250,B20_1399662250,B21_1399662250,B22_1399662250,B23_1399662250,B24_1399662250,B25_1399662250,B26_1399662250,B27_1399662250,B28_1399662250,B29_1399662250,B30_1399662250,B31_1399662250,B32_1399662250,B33_1399662250,B34_1399662250,B35_1399662250,B36_1399662250,B37_1399662250,B38_1399662250,B39_1399662250
30,0.003207459676225999,,0.005065028132621996,0.0033201587300203733,0.0033098834732860237,0.007216072578051479,0.022410755015034547,0.009995826358972887,0.005307915840655099,0.0020336148280149383,0.0013142676857196534,0.003485802252911399,0.033674587395795694,0.015964815541546613,0.0038363935340104617,0.006026390344218565,0.004290220841075321,0.00296945931044693,0.004963904845800774,0.003993559751990375,0.005667596505383925,0.014780802754429327,0.008193207159371578,0.004348711451331668,0.003658635997036651,0.004637748988522095,0.0028537362915836855,0.0225329178455318,0.011956178786436919,0.007934321345294714,0.006043221696110209,0.006351882189970452,0.013404676524852981,0.05599859405679626,0.04297097061649567,0.02786584577149368,0.02593405477560778,0.011659004690354875,0.012533240556176859,0.012187810543975004
31,0.003960935003013027,,0.004185559413604326,0.003914335940608082,0.00423899043818126,0.005187707993624294,0.01993254755728982,0.009206104648509633,0.0038789305229200255,0.0028772785493619947,0.0014424771049447338,0.004402335982083868,0.025977471755404387,0.024644920815171497,0.007762876139344361,0.00406034202379044,0.002292816479151547,0.0033378695321216742,0.003344859786776795,0.005849004125286544,0.007285571497249661,0.012774403889293344,0.004780456583461379,0.002962865072321006,0.004231648607392499,0.004882738657888243,0.005612261476889478,0.01723351758719832,0.007224739583732655,0.0028706493031605235,0.004068545758513357,0.004667621349680065,0.009066149329102099,0.05142544136251413,0.03473319137332866,0.020483792127469487,0.017314156532230854,0.005383181517736694,0.007812002751029545,0.00735991186053997
32,0.0043130240254435,,0.005042199802703514,0.003981156894325545,0.004694087284401772,0.005135530009397154,0.018517250392603646,0.010057875058529127,0.0028747008215815857,0.0025189023096488065,0.0036326945381583145,0.00442306675332479,0.018789158578364974,0.036066327213753746,0.012036607531287066,0.0032622930569128055,0.0011730533867662634,0.0039624736192322065,0.0037055991048571737,0.0066309225085792785,0.0085165436238526,0.010684198125559392,0.0023024432752337997,0.0030107051724633984,0.0048978699999762555,0.005329413293295145,0.0074134397593508825,0.01240083118446713,0.004896934110318554,0.0027210281913776775,0.004945482269270732,0.0068506787425800676,0.0061258641945227425,0.04579583529105312,0.02712958413316259,0.01324784748008865,0.010098253882499186,0.004286255588829332,0.006924493467625786,0.008455315673445485
33,0.003813591613192375,,0.006779333347322724,0.003698463001922207,0.004428311613556116,0.005842944444981324,0.017773919595505446,0.011392390591975787,0.002365544603511922,0.0020070558192701446,0.005927955163024425,0.0044822337466130764,0.012100352870305312,0.04905391323112843,0.015274753076807349,0.003327956410598124,0.0015673692428725184,0.003959568394028944,0.004168619842330587,0.006723819171654868,0.008997276565148288,0.00897589319268879,0.0011931012476126964,0.0032710539062156393,0.005245699465165118,0.00515335280444108,0.00818021986740886,0.008517222917240077,0.004800568965961858,0.005208343087789933,0.005779231393328278,0.009020081386093878,0.0066763508775780755,0.041003055562353875,0.020091282289637025,0.007551005423763655,0.005375935029872396,0.006575374549658824,0.00855465566808293,0.01368262422669011
34,0.003023133578701531,,0.00874063219211278,0.0037992638515692095,0.004372941006143672,0.006488269480900737,0.016545609094441225,0.012413569092602703,0.0026288084016204668,0.002023595099625599,0.008745022271224897,0.005335335180474269,0.006902445619273407,0.06213322353740718,0.017742206499819495,0.004010394295576436,0.0028569710272197558,0.0038405992645756098,0.003644740006835249,0.0056748652934874915,0.008370166154684361,0.008167094602535056,0.001039361756124209,0.004058546764551254,0.004709631537828796,0.0042640522481993265,0.008099302636637131,0.005384299257678915,0.005551879338077544,0.006545885751354808,0.005234382420728595,0.009983003927346332,0.008523950041819512,0.037232501546728095,0.013720053515479126,0.004060800841783624,0.0042101845907315414,0.00833357652487867,0.010169417178805361,0.018127558903441827
35,0.0034892570672961144,,0.010800776345286305,0.005395203222645242,0.005738077931410604,0.007590309333174849,0.01517899527158197,0.013084681059245113,0.0036935959467309914,0.003275899924895597,0.012109047285861712,0.007258529657210947,0.003137443234641977,0.07474679356614991,0.019049811645684703,0.0049497475857206395,0.0055488726961672495,0.004609356851057603,0.003708566849498487,0.004451605570253439,0.006634083205288438,0.006823112702861849,0.0012841064263183289,0.005898284177456924,0.00467124017820237,0.00403602642438783,0.007334248357483197,0.002742729307479729,0.006151763759339685,0.0066888133245758055,0.003335256150901664,0.009741259994551433,0.010059268948162585,0.03387673663022454,0.008775326625648554,0.003797518374191785,0.005252783777551368,0.008736793668364988,0.010886947696643487,0.021182165188802126
36,0.006441480842844319,,0.013059877458828969,0.008347366430562265,0.008801638624442781,0.00971916231900551,0.013920683735933729,0.013506062393626964,0.0049862927718009225,0.005424961188280393,0.015717144760338125,0.010112774748238119,0.004208559203086615,0.08653802039106567,0.01878621301534875,0.006131913134698948,0.007901991893117162,0.006857389845997541,0.006243380274422441,0.004763172929148564,0.00528010579125026,0.005866303631002545,0.0014528991271682116,0.0082159751047214,0.006276512965934712,0.0056243027851893175,0.00609164780607933,0.0009515099124406135,0.006216517419007413,0.005936224400136821,0.0006676792301807417,0.00853947108081616,0.0108554670009272,0.030817250258694272,0.004708755969213682,0.004702883404050047,0.005813841445728353,0.007855918535220512,0.010510912996022422,0.023290490113134197
37,0.010241718477402679,,0.015363014142141201,0.011792815555087998,0.012750031376376137,0.012988964923013656,0.013111732231103509,0.014501669491499886,0.006069965760857434,0.008009715709705673,0.019461109973736717,0.013960216554622547,0.007056909833874457,0.09711950699019616,0.017175691737656762,0.007659456948124879,0.010283231865467285,0.010159087037883102,0.009836839717108808,0.006981717611903279,0.005266141303707656,0.00537899755132794,0.0014146539338572798,0.010659674641639444,0.009235871010946646,0.008673949286641737,0.005504471487565974,0.0001809719527283742,0.005673548236570564,0.00476083326545566,0.0037032839258895707,0.0065066128917271445,0.010803819889650432,0.02760857972552925,0.001780087573798973,0.005148686989332433,0.00569538647360625,0.005718806387246255,0.009445009924601969,0.024031907437114943
38,0.014094833128196258,,0.0176623594543837,0.015437257728340948,0.017267258840679173,0.016985924414700475,0.012981330042853872,0.016352363002999658,0.007397706439551514,0.010817841965909084,0.02317445383531553,0.018039831185571557,0.010049928625608948,0.1056839527648034,0.014514787328491749,0.009346704814420386,0.013104801955110552,0.01440029510747391,0.01383526964360884,0.01033603612467481,0.007597818776486779,0.005149807746267357,0.002562469448384771,0.014027777541699345,0.012836602838192154,0.012337651911483649,0.007182259712123921,0.000798106535054844,0.004960366507156687,0.004292983895575491,0.007811008808596885,0.005184999265842351,0.009763477788366308,0.024835174606845825,0.00048000313716778863,0.0050396648502271085,0.0047044138442865315,0.003033219768558062,0.0082589362653167,0.02329600518665281
39,0.018253525120322925,,0.01995174532753917,0.01904160243913573,0.021800312566082957,0.021207445762198643,0.01408682374381637,0.01935869365281423,0.008742146983205693,0.013463868080722932,0.026397964121091633,0.02221721239564438,0.01294221041762764,0.11187690565952828,0.010813726488820145,0.011086860120541197,0.016077649339923752,0.018407557380470518,0.018251460726552725,0.014069745453384856,0.011177773685399645,0.00527128513508926,0.004225798243419694,0.017044620472211253,0.016508744647812552,0.016062868362048486,0.0101930205891435,0.0009954602351833297,0.004531872529295725,0.00600012479710044,0.012561667967924382,0.006219130603346628,0.008419324871530173,0.02216377941400645,0.0016485218402591559,0.00481970518293609,0.003579481465621492,0.0028926114584316267,0.007706521071692823,0.02191769046011536
40,0.013348938627582472,,0.0051959340597824725,0.005879292886316375,0.006121505983661533,0.03409054662994705,0.009462517169653125,0.016327086760177304,0.004213955698278704,0.0040785932813177835,0.009959311492409317,0.014879743389938263,0.020097077235398875,0.011926181420349125,0.01848370665317136,0.009871546638686527,0.007074233278348668,0.006835061205753755,0.0079947233554141,0.008924727507462126,0.009897450192496045,0.009181608822593662,0.008151995892017632,0.0075286114305401376,0.011163978776406302,0.00948149105179956,0.010047220307350094,0.006986002892620352,0.006022643708663766,0.010029058833617075,0.009319037557756019,0.013587437621993378,0.00664769310512436,0.00894042909919791,0.0030248173038626347,0.0071325533737751105,0.007901334853335188,0.009945021888391798,0.012476821384621311,0.04260930767235764
41,0.010340567484425247,,0.0038268806403166183,0.006683723973868919,0.007140605276946393,0.028665296762164155,0.00741689732351392,0.01666123001585172,0.003226205547796957,0.002641437524303191,0.007493798450016758,0.01202130095614309,0.019985101744669474,0.010140878895223646,0.016449731737297316,0.006560730373456575,0.005268764730896077,0.005749513658587538,0.0076188746442173855,0.01194256186299472,0.008621424651447508,0.00721415647569492,0.005110248246350496,0.006468038586525137,0.010145948487457245,0.010200568257280065,0.009954180477532448,0.004962557596988621,0.006867408239363543,0.008513253498437786,0.009985203694293548,0.012901394597984879,0.004397081074505523,0.006814348084686818,0.004946294607478133,0.00820481984290604,0.007727770061178015,0.009367273015510493,0.009527666585243117,0.04378949994591723
42,0.008063394759929092,,0.003327608654623689,0.007438877247443978,0.008115322873946224,0.022788268451146156,0.005554911691361549,0.01714512190278937,0.005328229915803449,0.0033299563272281545,0.006126274945081326,0.009522737080329545,0.02000634601808059,0.009328544595124468,0.015678228216958537,0.0036598077895863015,0.0045272638929067036,0.006188061287079237,0.007984056684225587,0.015056135352737534,0.007535090244542462,0.005725098512133066,0.002908379800208376,0.006215886830589296,0.009038913586434279,0.010632551738495942,0.009300367404663133,0.0036940668554255956,0.007592287856519907,0.007096577401326562,0.009993149952901563,0.01138797845559704,0.002570235792224465,0.005108651213391229,0.006102567956668598,0.00831591980642856,0.006620070120507786,0.008058844719570914,0.006559914608977147,0.04866786652104799
43,0.006925950673187432,,0.00290003429611285,0.007377652996253528,0.008437096725438168,0.01680457114029707,0.0038929180472668146,0.017586934354829206,0.008611186429800287,0.004103993812293295,0.005598440628224201,0.0077795993540738535,0.02021449979408294,0.011153291540592082,0.016127686560249117,0.0014327984509592926,0.004263525369984074,0.00693346001001131,0.008732035283402283,0.018508755739137035,0.005814666982660851,0.004895528824009775,0.002734712076238913,0.006255406185491144,0.007981124179924706,0.010488078517673277,0.008422030644356907,0.002839258925976871,0.007965875132113023,0.005345337151484119,0.009387875928993995,0.009070420986190597,0.003668244291278329,0.00448723360564666,0.006097560153442811,0.006828227377969643,0.004551091249826543,0.006536111149739031,0.004219309956529388,0.05560391631542201
44,0.0066238905370265,,0.002583675902582745,0.006328527857397176,0.00780135085194412,0.010912001190838495,0.0026665734045929713,0.017808358211876037,0.012517442143306062,0.004093874940059915,0.005523723853738615,0.0064723742113688,0.020192712875374504,0.016375902346817236,0.015898962699956602,0.0005511319134454582,0.004154246158533699,0.007170841391866516,0.008920614846305568,0.02289349926935529,0.0037633603738536072,0.005575028925300592,0.003898683771746201,0.00596634672965676,0.006682916267069323,0.009749719968936624,0.00719211881159596,0.001508359835232183,0.008010647451530739,0.0028780887685497455,0.008567171948680334,0.00643951308754666,0.00676732817811613,0.005529320512993282,0.0044525099467729035,0.004676685124311777,0.003521834993354099,0.007330339315811561,0.00617481613810197,0.0618549023626957
45,0.006588358032547097,,0.0044984246297659625,0.005332348291530826,0.006033640806705503,0.005848828302043779,0.00216981481785905,0.017783052435679174,0.017266679910435307,0.004161589835129412,0.005111448053451376,0.0051212844474148,0.02004220877421539,0.02388350686103786,0.015344459063431971,0.0025805228318803437,0.004343070826776807,0.0062971988444149194,0.008198662097672402,0.02742410251612489,0.00158403720639287,0.007912321086974339,0.004449463508451862,0.005247733371306381,0.004832692876509614,0.00847737546648612,0.005130569047452315,0.0017588566983394326,0.0076398009892497,0.001960324036793185,0.00875044682208226,0.004915535139563517,0.010957046875479558,0.0078546821098258,0.0015465858870143078,0.005213648738303486,0.006984608759710528,0.011763049141846123,0.011516101755226108,0.06802030243051024
46,0.006320239452794682,,0.008871419075237238,0.007334443454622515,0.004727014073462908,0.0056472487433158105,0.0022390412125579996,0.01736945969536306,0.022746068373347986,0.0056197335989507284,0.004570124471002172,0.003299713161125662,0.01976631945044259,0.032615872179003455,0.015340628052843185,0.0047137260697870925,0.00585872561343725,0.004043124241429206,0.006925249671432946,0.032655230374161216,0.0011981088098965234,0.011570785361698695,0.004559259428584674,0.00455977393415731,0.0029180906675694445,0.006470156916400936,0.0031532159847532,0.0056156035525205365,0.009486336669835132,0.00629720016014269,0.011257167945985167,0.007811476965288811,0.015877020895422717,0.011625032391170728,0.004642688268575667,0.010436156765220876,0.014393754634397916,0.018519719905562834,0.018419358201351387,0.0736949536576585
47,0.00515502505118711,,0.014803099796071688,0.01272167958024393,0.00747842811586415,0.010662334419106153,0.0029894278007305654,0.01638515458739402,0.02928662158695737,0.008881916717909636,0.005090027436165641,0.0010601929060168472,0.01926594996799874,0.04124875485883902,0.015956348063614113,0.008202875746211077,0.009441032889410252,0.001955544857031875,0.005834377891762042,0.03797645638557008,0.003501802101388648,0.016027770870449834,0.0035326920964947866,0.00537208972974289,0.0034558507530157495,0.004815008271527891,0.0010080796158657723,0.010667773185653075,0.014321935384977965,0.012139991708200147,0.01660465783318237,0.013692752375283467,0.021343228098969567,0.01657183271264469,0.011632085752460646,0.018660366268958194,0.02387303595264444,0.026770330523354147,0.026709114668288406,0.0794363243139068
48,0.0031734888619207677,,0.021871146812900113,0.020195055579834618,0.013589837457765371,0.017015852599671435,0.004656205808721126,0.014614640165313622,0.03672535301253009,0.013660452852453098,0.007998580668606738,0.0032090695876148163,0.01920713378419502,0.051191832132669986,0.01738147707133248,0.012645458291650884,0.014488485653640477,0.0049741037141932155,0.007789806693993222,0.04443795904479914,0.006569779798738491,0.021138577866488716,0.0028531987532463238,0.009259497316632451,0.0073988945455308016,0.006589649815664543,0.004153061172013459,0.017075670024441016,0.021512343916874194,0.01881694951210559,0.025135263290210527,0.020883530362364313,0.026873306912705314,0.02268100671778758,0.020224053247605477,0.02872793658118004,0.034185622291114964,0.03698541016160742,0.0355655763930973,0.08584802744843446
49,0.0027847672193027514,,0.029863359616320126,0.029223024217047068,0.021445820932803655,0.02381382660370853,0.007252786398159146,0.011985959522348669,0.04298679957860587,0.019181481843731793,0.012694131019114393,0.008068072976822748,0.020012632699933232,0.061702596403196495,0.019430019257609687,0.017452058862900386,0.020063649769494908,0.011176850402739687,0.012859021039708856,0.05149262727750084,0.009960700652501793,0.026921642695250082,0.005901614207750745,0.014176784997401055,0.01306942484238868,0.010749086324749565,0.008261138570936077,0.024546404812824527,0.030053052233447314,0.027465296775154864,0.033747252561801735,0.028805690186830483,0.03242685470740995,0.02991970303086304,0.02991954324883489,0.04009429878781211,0.046106139185844365,0.04850906990790106,0.04451567129720797,0.09177631483730103
50,0.006656682084781382,,0.03852242768407297,0.03898099726874771,0.03083828953478123,0.030984204798010517,0.010675146067048957,0.008740310837692094,0.05000017330865117,0.025079488591910847,0.018583712850924687,0.013880889168994746,0.02265126583863291,0.07132972965508506,0.02261511177992613,0.022759227831203273,0.027053444937186703,0.018851400459820637,0.019648441453286012,0.05774954814024905,0.014138121761082657,0.03373116020698414,0.010837661716068618,0.020387965145745812,0.019390388694372932,0.01639714340642265,0.013222995149077064,0.03363633637707621,0.039137858651365785,0.03805012442227085,0.04403709984842963,0.036445314690261195,0.03859824602859784,0.038491528733228614,0.041332600427506874,0.05347965449420702,0.05919183040765258,0.060612994351913384,0.05426525851237768,0.09769277388071355
51,0.012124078873122,,0.04751988407611252,0.049176689833676,0.04124412489781016,0.03856368697145202,0.014879621467100307,0.00512981729581928,0.057369048495935375,0.032201632220637974,0.025152084513095346,0.019911812472372323,0.02765631985021283,0.08030971157494496,0.026456268027216394,0.028763412252599582,0.034566735742323454,0.026697622082188448,0.027607599021057642,0.06407038975029,0.01768165930032942,0.0397302676896186,0.015311686448523291,0.028916514052647297,0.026243113821309907,0.022934168526767742,0.01801256019114766,0.043472161547801105,0.04870663880526168,0.04915626497276384,0.05511344988216826,0.04585560387083375,0.043937233230907105,0.04721750814295577,0.053841612142706975,0.06653831782442231,0.07237492119434834,0.07241185666453871,0.06396059374891956,0.10425058425223487
52,0.018210710499305078,,0.05611928364652674,0.05907745763022199,0.051291213885739165,0.046183295480587985,0.019623284492791042,0.0044273299356103815,0.06388268727579381,0.039086892211026125,0.031836966715372575,0.02698783421404822,0.034702474735546676,0.08849574698200263,0.03070065573024615,0.035922117270937574,0.042127363085748035,0.03515286283770652,0.03645163539848225,0.06968536702353943,0.02176657564155907,0.04460584618897695,0.02115758162279655,0.037133938407029034,0.03275948236592313,0.030458133189022445,0.023480674514978754,0.0539544923931794,0.059470540241440724,0.0594073431619838,0.06682667054346741,0.0566489962608064,0.05064186930684929,0.05484918288008789,0.06657941874188508,0.08090440786827811,0.0864629216998312,0.08400635872484616,0.07342283191105002,0.10917497891195842
53,0.025727429874052087,,0.06302385342657646,0.06754392020211837,0.06101031835434708,0.05396720342878713,0.024569118042788954,0.008912469856889413,0.06868398366795969,0.044980710828818486,0.038489351863869876,0.03412739480010991,0.04326193737867196,0.09544157766640451,0.03516472977744987,0.04318046014964978,0.04968082844908792,0.04421104924571541,0.04589373435758429,0.075723514326304,0.0263518837902172,0.050953742770336506,0.028283749249907356,0.04327371138969918,0.04054600621556258,0.038451583017218974,0.02794825694783718,0.06340986326541563,0.07041880840530386,0.06970596035555497,0.07604061311613491,0.0662279063947829,0.05712442205227944,0.0625832951441326,0.07900480298047935,0.09529776914036256,0.10023717889232578,0.095165820816273,0.08296290071091708,0.11234570017065496
54,0.030874322110660473,,0.06889878688980863,0.0746173194662405,0.07025631650076175,0.06142870202879319,0.02966170555971803,0.014939129390058406,0.07203998318662558,0.04980298696787168,0.0448749639708119,0.04094592293496137,0.052375370672737113,0.099973806772473,0.04015121539957438,0.048866853227727575,0.05541843569983674,0.05316967509154759,0.05527574789148006,0.0812531613700174,0.029880271365629853,0.056417183232025415,0.0352173461928173,0.05090419906333146,0.049064855522194493,0.04465060213014836,0.033258236836307124,0.07149358067755393,0.08196353733790498,0.08008736460899733,0.08513898732277149,0.07458672204945258,0.06294590332349365,0.07096279780153715,0.09177542259924949,0.1068442701608404,0.11303319549670732,0.10567059028145122,0.09232614266772629,0.11564149000943516
55,0.035644032083076906,,0.07371749561448179,0.08119378123570846,0.07781186563011011,0.0678670617892748,0.034660103532753714,0.021584374295334458,0.07430466096838953,0.054204497326726615,0.05072118209656082,0.04652224588457127,0.061355780695528585,0.10327784336182917,0.04611152088622803,0.05343696203928439,0.060491973706041174,0.05980255820160095,0.06412618188431386,0.08398489328540087,0.03423805477472169,0.059420123098873734,0.041103569611493966,0.05643846455751769,0.055254881682784675,0.0508686618155162,0.039141843096253244,0.07919640259390089,0.08918444368536385,0.08807277749524156,0.09447047720423452,0.08180236477200735,0.0683976617877008,0.07871466139875286,0.1033511168182856,0.11705700720785063,0.12499786630639612,0.11482293710212482,0.09898135704542738,0.11884189448463563
